area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,R,Cable,0.980132450,0.980132450,0.980132450,0.980132450,0.980132450,0.004415011
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,B,Cable,0.017660044,0.017660044,0.017660044,0.017660044,0.017660044,0.004415011
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,R,Fiber,0.810154525,0.810154525,0.810154525,0.810154525,0.810154525,0.809050773
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,B,Fiber,0.002207506,0.002207506,0.002207506,0.002207506,0.002207506,0.001103753
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,R,All Fixed Wireless,0.984547461,0.804635762,0.804635762,0.302428256,0.000000000,0
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,B,All Fixed Wireless,0.988962472,0.812362031,0.806843267,0.296909492,0,0.000000000
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,R,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,B,Unlicensed Fixed Wireless,0,0,0.000000000,0,0,0
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,R,Licensed Fixed Wireless,0.984547461,0.804635762,0.804635762,0.302428256,0.000000000,0
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,B,Licensed Fixed Wireless,0.988962472,0.812362031,0.806843267,0.296909492,0,0
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,0902480,Ball Pond,"Ball Pond, CT",906,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.996581197,0.928205128
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.998290598,0.377777778
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,All Wired,0.996581197,0.996581197,0.996581197,0.996581197,0.996581197,0.928205128
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,All Wired,0.998290598,0.998290598,0.998290598,0.998290598,0.998290598,0.377777778
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,Any Terrestrial,0.996581197,0.996581197,0.996581197,0.996581197,0.996581197,0.928205128
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.998290598,0.998290598,0.377777778
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,All Wired and Licensed Fixed Wireless,0.996581197,0.996581197,0.996581197,0.996581197,0.996581197,0.928205128
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.998290598,0.998290598,0.377777778
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,Copper,0.052991453,0.052991453,0,0,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,Copper,0.032478632,0.032478632,0,0,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,Cable/Fiber,0.996581197,0.996581197,0.996581197,0.996581197,0.996581197,0.928205128
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,Cable/Fiber,0.998290598,0.998290598,0.998290598,0.998290598,0.998290598,0.377777778
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,Cable,0.996581197,0.996581197,0.996581197,0.996581197,0.996581197,0.370940171
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,Cable,0.996581197,0.996581197,0.996581197,0.996581197,0.996581197,0.370940171
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,Fiber,0.823931624,0.823931624,0.823931624,0.823931624,0.823931624,0.823931624
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,Fiber,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,All Fixed Wireless,0.897435897,0.593162393,0.593162393,0.538461538,0.000000000,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,All Fixed Wireless,0.984615385,0.750427350,0.707692308,0.567521368,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,Licensed Fixed Wireless,0.897435897,0.593162393,0.593162393,0.538461538,0,0.000000000
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,Licensed Fixed Wireless,0.984615385,0.750427350,0.707692308,0.567521368,0,0.000000000
Total,Census Place,0902550,Baltic,"Baltic, CT",585,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,0902550,Baltic,"Baltic, CT",585,B,Other,0,0,0.000000000,0,0,0
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.966457023,0.897274633
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.867924528,0.794549266
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,All Wired,0.966457023,0.966457023,0.966457023,0.966457023,0.966457023,0.897274633
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,All Wired,0.867924528,0.867924528,0.867924528,0.867924528,0.867924528,0.794549266
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,Any Terrestrial,0.966457023,0.966457023,0.966457023,0.966457023,0.966457023,0.897274633
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,Any Terrestrial,0.997903564,0.903563941,0.903563941,0.878406709,0.867924528,0.794549266
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,All Wired and Licensed Fixed Wireless,0.966457023,0.966457023,0.966457023,0.966457023,0.966457023,0.897274633
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,All Wired and Licensed Fixed Wireless,0.997903564,0.903563941,0.903563941,0.878406709,0.867924528,0.794549266
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,Copper,0.004192872,0.004192872,0,0,0,0.000000000
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,Copper,0.002096436,0.002096436,0,0,0,0.000000000
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,Cable/Fiber,0.966457023,0.966457023,0.966457023,0.966457023,0.966457023,0.897274633
Total,Census Place,0902690,Bantam,"Bantam, CT",477,B,Cable/Fiber,0.867924528,0.867924528,0.867924528,0.867924528,0.867924528,0.794549266
Total,Census Place,0902690,Bantam,"Bantam, CT",477,R,Cable,0.870020964,0.870020964,0.870020964,0.870020964,0.870020964,0
