area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,All Wired,0.617021277,0,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,All Wired,0.191489362,0,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,Any Terrestrial,0.617021277,0,0,0,0.000000000,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,Any Terrestrial,0.191489362,0,0,0,0,0.000000000
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,All Wired and Licensed Fixed Wireless,0.617021277,0,0.000000000,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,All Wired and Licensed Fixed Wireless,0.191489362,0,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,Copper,0.617021277,0,0,0,0,0.000000000
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,Copper,0.191489362,0,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,Cable/Fiber,0,0.000000000,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,Cable/Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,Cable,0,0.000000000,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,Fiber,0,0.000000000,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,Fiber,0,0,0,0,0.000000000,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,GSO Satellite,1.000000000,0,0.000000000,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,GSO Satellite,1.000000000,0.000000000,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,All Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,All Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,Licensed Fixed Wireless,0,0,0.000000000,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,Licensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,R,Other,0,0,0,0.000000000,0,0
Total,Census Place,0200650,Akhiok,"Akhiok, AK",47,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,All Wired,0.986607143,0.986607143,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,All Wired,0.986607143,0.986607143,0,0,0,0.000000000
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,Any Terrestrial,0.986607143,0.986607143,0,0,0,0.000000000
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,Any Terrestrial,0.986607143,0.986607143,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,All Wired and Licensed Fixed Wireless,0.986607143,0.986607143,0,0.000000000,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,All Wired and Licensed Fixed Wireless,0.986607143,0.986607143,0,0.000000000,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,Copper,0.986607143,0.986607143,0,0,0.000000000,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,Copper,0.986607143,0.986607143,0,0,0,0.000000000
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,Cable/Fiber,0.000000000,0,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,Cable/Fiber,0,0.000000000,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,Cable,0,0.000000000,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,Cable,0,0,0,0,0.000000000,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,Fiber,0,0,0.000000000,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,GSO Satellite,1.000000000,0.000000000,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,GSO Satellite,1.000000000,0.000000000,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,All Fixed Wireless,0.866071429,0.866071429,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,All Fixed Wireless,0.866071429,0.866071429,0,0,0.000000000,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,Unlicensed Fixed Wireless,0.866071429,0.866071429,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,Unlicensed Fixed Wireless,0.866071429,0.866071429,0,0,0,0.000000000
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,Licensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,Licensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,0200760,Akiachak,"Akiachak, AK",224,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,All Wired,1.000000000,1.000000000,0,0,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,All Wired,1.000000000,1.000000000,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,Any Terrestrial,1.000000000,1.000000000,0,0,0.000000000,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,Any Terrestrial,1.000000000,1.000000000,0.000000000,0,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0,0,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,Copper,1.000000000,1.000000000,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,Copper,1.000000000,1.000000000,0,0.000000000,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,Cable/Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,Cable/Fiber,0,0,0,0,0.000000000,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,Cable,0,0,0,0,0.000000000,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,Fiber,0,0.000000000,0,0,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,GSO Satellite,1.000000000,0,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,GSO Satellite,1.000000000,0,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,All Fixed Wireless,0.875000000,0.875000000,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,All Fixed Wireless,0.875000000,0.875000000,0,0,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,Unlicensed Fixed Wireless,0.875000000,0.875000000,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,Unlicensed Fixed Wireless,0.875000000,0.875000000,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,Licensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,Licensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,0200870,Akiak,"Akiak, AK",120,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,0200870,Akiak,"Akiak, AK",120,B,Other,0,0,0.000000000,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.980952381,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.980952381,0.000000000
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,All Wired,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,All Wired,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,Any Terrestrial,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,Any Terrestrial,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0.000000000
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,All Wired and Licensed Fixed Wireless,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0.000000000
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,All Wired and Licensed Fixed Wireless,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0.000000000
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,Copper,0,0,0,0,0.000000000,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,Copper,0.000000000,0,0,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,Cable/Fiber,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,Cable/Fiber,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,Cable,0,0,0,0,0.000000000,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,Cable,0.000000000,0,0,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,Fiber,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0.000000000
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,Fiber,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0.000000000
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,GSO Satellite,1.000000000,0,0,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,GSO Satellite,1.000000000,0,0,0,0,0.000000000
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,All Fixed Wireless,0.971428571,0.971428571,0,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,All Fixed Wireless,0.971428571,0.971428571,0,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,Unlicensed Fixed Wireless,0.971428571,0.971428571,0.000000000,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,Unlicensed Fixed Wireless,0.971428571,0.971428571,0,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,Licensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,Licensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,R,Other,0,0,0.000000000,0,0,0
Total,Census Place,0201090,Akutan,"Akutan, AK",105,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,All Wired,0,0,0,0,0.000000000,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,All Wired,0,0,0,0,0.000000000,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,Any Terrestrial,0.685840708,0.685840708,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,Any Terrestrial,0.685840708,0.685840708,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,All Wired and Licensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,All Wired and Licensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,Copper,0,0.000000000,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,Copper,0,0.000000000,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,Cable/Fiber,0,0,0,0,0.000000000,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,Cable/Fiber,0.000000000,0,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,Cable,0,0.000000000,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,Cable,0,0,0,0,0.000000000,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,Fiber,0,0,0,0,0.000000000,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,GSO Satellite,1.000000000,0,0,0,0.000000000,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,GSO Satellite,1.000000000,0,0,0,0,0.000000000
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,All Fixed Wireless,0.685840708,0.685840708,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,All Fixed Wireless,0.685840708,0.685840708,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,Unlicensed Fixed Wireless,0.685840708,0.685840708,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,Unlicensed Fixed Wireless,0.685840708,0.685840708,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,Licensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,Licensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,0201200,Alakanuk,"Alakanuk, AK",226,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,All Wired,0.000000000,0,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,All Wired,0,0,0,0,0.000000000,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,Any Terrestrial,0,0,0,0,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,Any Terrestrial,0,0,0,0,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,All Wired and Licensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,All Wired and Licensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,Copper,0,0,0,0,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,Copper,0,0.000000000,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,Cable/Fiber,0,0.000000000,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,Cable/Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,Cable,0,0,0.000000000,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,GSO Satellite,1.000000000,0.000000000,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,GSO Satellite,1.000000000,0,0,0,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,All Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,All Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,Licensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,Licensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0201305,Alatna,"Alatna, AK",23,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,0201305,Alatna,"Alatna, AK",23,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,All Wired,0,0,0,0,0,0.000000000
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,B,All Wired,0,0,0.000000000,0,0,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,Any Terrestrial,0,0,0,0,0.000000000,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,B,Any Terrestrial,0,0,0.000000000,0,0,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,All Wired and Licensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,B,All Wired and Licensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,Copper,0,0,0,0,0,0.000000000
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,B,Copper,0,0,0,0.000000000,0,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,Cable/Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,B,Cable/Fiber,0,0.000000000,0,0,0,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,B,Cable,0,0.000000000,0,0,0,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,B,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0201390,Alcan Border,"Alcan Border, AK",22,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
