area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,5343762,Marrowstone,"Marrowstone, WA",823,B,Licensed Fixed Wireless,0.356014581,0.211421628,0.172539490,0,0,0
Total,Census Place,5343762,Marrowstone,"Marrowstone, WA",823,R,Other,0,0,0.000000000,0,0,0
Total,Census Place,5343762,Marrowstone,"Marrowstone, WA",823,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,Any Technology,1.000000000,1.000000000,1.000000000,0.999668911,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,All Wired,0.999889637,0.999779274,0.999668911,0.999668911,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,All Wired,0.999889637,0.999779274,0.999668911,0.999668911,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,Any Terrestrial,0.999889637,0.999889637,0.999889637,0.999779274,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,Any Terrestrial,1.000000000,0.999889637,0.999889637,0.999668911,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,All Wired and Licensed Fixed Wireless,0.999889637,0.999889637,0.999889637,0.999779274,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,All Wired and Licensed Fixed Wireless,1.000000000,0.999889637,0.999889637,0.999668911,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,Copper,0.060589339,0.009160137,0.000110363,0,0,0.000000000
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,Copper,0.060589339,0.009160137,0.000110363,0,0,0.000000000
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,Cable/Fiber,0.999668911,0.999668911,0.999668911,0.999668911,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,Cable/Fiber,0.999668911,0.999668911,0.999668911,0.999668911,0.999668911,0.991281316
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,Cable,0.996468381,0.996468381,0.996468381,0.996468381,0.996468381,0.973843947
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,Cable,0.996468381,0.996468381,0.996468381,0.996468381,0.996468381,0.973843947
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,Fiber,0.632490895,0.632490895,0.632490895,0.632490895,0.632490895,0.632490895
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,Fiber,0.632821984,0.632821984,0.632821984,0.632711621,0.632490895,0.632490895
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,All Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,NGSO Satellite,0,0,0,0,0.000000000,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,All Fixed Wireless,0.763712615,0.641871758,0.641871758,0.498399735,0.000000000,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,All Fixed Wireless,0.763602251,0.627745282,0.624434389,0.425891182,0.000000000,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,Licensed Fixed Wireless,0.763712615,0.641871758,0.641871758,0.498399735,0,0.000000000
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,Licensed Fixed Wireless,0.763602251,0.627745282,0.624434389,0.425891182,0,0
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,5343815,Martha Lake,"Martha Lake, WA",9061,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,All Wired,0.756097561,0.756097561,0,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,All Wired,0.756097561,0.756097561,0,0,0,0.000000000
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,Any Terrestrial,0.853658537,0.853658537,0,0.000000000,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,Any Terrestrial,0.902439024,0.902439024,0.390243902,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,All Wired and Licensed Fixed Wireless,0.853658537,0.853658537,0,0,0.000000000,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,All Wired and Licensed Fixed Wireless,0.902439024,0.902439024,0.390243902,0.000000000,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,Copper,0.756097561,0.756097561,0.000000000,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,Copper,0.756097561,0.756097561,0,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,Cable/Fiber,0,0,0,0,0,0.000000000
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,Cable/Fiber,0,0.000000000,0,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,Cable,0,0,0,0,0,0.000000000
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,Fiber,0,0,0,0,0.000000000,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,All Fixed Wireless,0.780487805,0.780487805,0.000000000,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,All Fixed Wireless,0.414634146,0.390243902,0.390243902,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,Unlicensed Fixed Wireless,0.073170732,0,0,0,0,0.000000000
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,Licensed Fixed Wireless,0.780487805,0.780487805,0,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,Licensed Fixed Wireless,0.414634146,0.390243902,0.390243902,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,5343885,Maryhill,"Maryhill, WA",41,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.983975895,0.946620557
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,Any Technology,1.000000000,1.000000000,1.000000000,0.984455249,0.984010135,0.946654797
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,All Wired,0.984831884,0.984386770,0.984112854,0.983975895,0.983975895,0.946620557
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,All Wired,0.984866123,0.984489488,0.984215572,0.984044374,0.984010135,0.946654797
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,Any Terrestrial,0.988221598,0.985276998,0.985140040,0.984455249,0.983975895,0.946620557
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,Any Terrestrial,0.988700952,0.985824831,0.985824831,0.984455249,0.984010135,0.946654797
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,All Wired and Licensed Fixed Wireless,0.988221598,0.985276998,0.985140040,0.984455249,0.983975895,0.946620557
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,All Wired and Licensed Fixed Wireless,0.988700952,0.985824831,0.985824831,0.984455249,0.984010135,0.946654797
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,Copper,0.140621790,0.053002808,0.020920359,0,0,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,Copper,0.140621790,0.053037047,0.020954598,0.000034240,0.000034240,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,Cable/Fiber,0.983975895,0.983975895,0.983975895,0.983975895,0.983975895,0.946620557
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,Cable/Fiber,0.984044374,0.984044374,0.984044374,0.984010135,0.983975895,0.946654797
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,Cable,0.979182360,0.979182360,0.979182360,0.979182360,0.979182360,0.887077998
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,Cable,0.979216599,0.979216599,0.979216599,0.979182360,0.979182360,0.887077998
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,Fiber,0.708176402,0.708176402,0.708176402,0.708176402,0.708176402,0.708176402
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,Fiber,0.710162295,0.710162295,0.710162295,0.709614463,0.708279121,0.708279121
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,All Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,NGSO Satellite,0,0,0,0,0.000000000,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,All Fixed Wireless,0.803773197,0.692357735,0.692357735,0.294699719,0,0.000000000
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,All Fixed Wireless,0.742998014,0.557796343,0.540539615,0.143018558,0,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,Licensed Fixed Wireless,0.803773197,0.692357735,0.692357735,0.294699719,0,0.000000000
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,Licensed Fixed Wireless,0.742998014,0.557796343,0.540539615,0.143018558,0.000000000,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,5343955,Marysville,"Marysville, WA",29206,B,Other,0,0,0.000000000,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.883992806,0.883992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.383992806,0.383992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,All Wired,0.948741007,0.941546763,0.927158273,0.883992806,0.883992806,0.883992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,All Wired,0.765287770,0.734712230,0.589028777,0.383992806,0.383992806,0.383992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,Any Terrestrial,1.000000000,0.999100719,0.998201439,0.883992806,0.883992806,0.883992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,Any Terrestrial,0.986510791,0.981115108,0.966726619,0.383992806,0.383992806,0.383992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,All Wired and Licensed Fixed Wireless,0.949640288,0.942446043,0.928057554,0.883992806,0.883992806,0.883992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,All Wired and Licensed Fixed Wireless,0.766187050,0.741007194,0.589028777,0.383992806,0.383992806,0.383992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,Copper,0.536870504,0.490107914,0.319244604,0,0,0.000000000
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,Copper,0.536870504,0.490107914,0.319244604,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,Cable/Fiber,0.883992806,0.883992806,0.883992806,0.883992806,0.883992806,0.883992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,Cable/Fiber,0.383992806,0.383992806,0.383992806,0.383992806,0.383992806,0.383992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,Cable,0.000000000,0,0,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,Cable,0.000000000,0,0,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,Fiber,0.883992806,0.883992806,0.883992806,0.883992806,0.883992806,0.883992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,Fiber,0.383992806,0.383992806,0.383992806,0.383992806,0.383992806,0.383992806
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,All Fixed Wireless,0.998201439,0.996402878,0.996402878,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,All Fixed Wireless,0.974820144,0.955935252,0.955935252,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,Unlicensed Fixed Wireless,0.946043165,0.861510791,0.861510791,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,Unlicensed Fixed Wireless,0.946043165,0.861510791,0.861510791,0,0.000000000,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,Licensed Fixed Wireless,0.884892086,0.884892086,0.884892086,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,Licensed Fixed Wireless,0.409172662,0.408273381,0.383992806,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,R,Other,0,0,0.000000000,0,0,0
Total,Census Place,5344165,Mattawa,"Mattawa, WA",1112,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,Any Technology,1.000000000,1.000000000,1.000000000,0.949197861,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,All Wired,0.989304813,0.959893048,0.949197861,0.949197861,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,All Wired,0.989304813,0.959893048,0.949197861,0.949197861,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,Any Terrestrial,0.991978610,0.959893048,0.949197861,0.949197861,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,Any Terrestrial,1.000000000,0.967914439,0.957219251,0.949197861,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,All Wired and Licensed Fixed Wireless,0.991978610,0.959893048,0.949197861,0.949197861,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,All Wired and Licensed Fixed Wireless,1.000000000,0.967914439,0.957219251,0.949197861,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,Copper,0.240641711,0.018716578,0,0,0,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,Copper,0.240641711,0.018716578,0,0,0,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,Cable/Fiber,0.949197861,0.949197861,0.949197861,0.949197861,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,Cable/Fiber,0.949197861,0.949197861,0.949197861,0.949197861,0.949197861,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,Cable,0.946524064,0.946524064,0.946524064,0.946524064,0.946524064,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,Cable,0.946524064,0.946524064,0.946524064,0.946524064,0.946524064,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,Fiber,0.684491979,0.684491979,0.684491979,0.684491979,0.684491979,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,Fiber,0.684491979,0.684491979,0.684491979,0.684491979,0.684491979,0.684491979
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,All Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,NGSO Satellite,0,0.000000000,0,0,0,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,All Fixed Wireless,0.240641711,0.000000000,0,0,0,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,All Fixed Wireless,0.291443850,0.074866310,0.042780749,0,0.000000000,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,Licensed Fixed Wireless,0.240641711,0.000000000,0,0,0,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,Licensed Fixed Wireless,0.291443850,0.074866310,0.042780749,0,0,0.000000000
Total,Census Place,5344260,May Creek,"May Creek, WA",374,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,5344260,May Creek,"May Creek, WA",374,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.981275785,0.266264678
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.981275785,0.266899397
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,All Wired,0.997143764,0.996826404,0.996826404,0.981593145,0.981275785,0.266264678
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,All Wired,0.997143764,0.996826404,0.996826404,0.981593145,0.981275785,0.266899397
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.981275785,0.266264678
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.981275785,0.266899397
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,All Wired and Licensed Fixed Wireless,0.999682640,0.999365281,0.999365281,0.986036179,0.981275785,0.266264678
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,All Wired and Licensed Fixed Wireless,0.999682640,0.999365281,0.999365281,0.984766741,0.981275785,0.266899397
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,Copper,0.851158362,0.652808632,0.577277055,0.125357030,0,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,Copper,0.851158362,0.652808632,0.577277055,0.125357030,0,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,Cable/Fiber,0.996826404,0.996826404,0.996826404,0.981275785,0.981275785,0.266264678
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,Cable/Fiber,0.996826404,0.996826404,0.996826404,0.981275785,0.981275785,0.266899397
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,Cable,0.981275785,0.981275785,0.981275785,0.981275785,0.981275785,0.266264678
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,Cable,0.981275785,0.981275785,0.981275785,0.981275785,0.981275785,0.266264678
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,Fiber,0.890510949,0.890510949,0.890510949,0,0.000000000,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,Fiber,0.891463028,0.891463028,0.891463028,0.001269438,0.000634719,0.000634719
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,All Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,NGSO Satellite,0,0,0.000000000,0,0,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,All Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.057759441,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,All Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.057759441,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,Unlicensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.057759441,0.000000000
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,Unlicensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.057759441,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,Licensed Fixed Wireless,0.947953031,0.821326563,0.821326563,0.516026658,0,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,Licensed Fixed Wireless,0.954300222,0.661377341,0.619168518,0.310377658,0,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,5344480,Mead,"Mead, WA",3151,B,Other,0,0,0,0.000000000,0,0
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,B,Any Technology,1.000000000,1.000000000,1.000000000,0.999135696,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,R,All Wired,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,B,All Wired,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,R,Any Terrestrial,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.999135696,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,R,All Wired and Licensed Fixed Wireless,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.999135696,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,R,Copper,0.065687122,0.044079516,0,0,0,0.000000000
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,B,Copper,0.065687122,0.044079516,0,0,0,0.000000000
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,R,Cable/Fiber,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,B,Cable/Fiber,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696,0.999135696
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,R,Cable,0.997407087,0.997407087,0.997407087,0.997407087,0.997407087,0.997407087
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,B,Cable,0.997407087,0.997407087,0.997407087,0.997407087,0.997407087,0.997407087
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,R,Fiber,0.969749352,0.969749352,0.969749352,0.969749352,0.969749352,0.969749352
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,B,Fiber,0.969749352,0.969749352,0.969749352,0.969749352,0.969749352,0.969749352
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5344585,Meadowdale,"Meadowdale, WA",1157,B,All Satellite,1.000000000,1.000000000,1.000000000,0,0,0
