area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,R,Fiber,0,0,0,0,0.000000000,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,B,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,R,All Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,B,All Fixed Wireless,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,R,Licensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,B,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,0400940,Ak Chin,"Ak Chin, AZ",10,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.504830918
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.504830918
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,All Wired,0.524154589,0.425120773,0.280193237,0,0,0.000000000
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,All Wired,0.524154589,0.425120773,0.280193237,0.009661836,0.009661836,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.504830918
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.504830918
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,All Wired and Licensed Fixed Wireless,0.758454106,0.707729469,0.649758454,0.524154589,0.514492754,0.000000000
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,B,All Wired and Licensed Fixed Wireless,0.758454106,0.710144928,0.647342995,0.519323671,0.519323671,0
Total,Census Place,0401090,Ak-Chin Village,"Ak-Chin Village, AZ",414,R,Copper,0.524154589,0.425120773,0.280193237,0,0,0
