area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,3000400,Acton,"Acton, MT",52,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,3000400,Acton,"Acton, MT",52,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,3000400,Acton,"Acton, MT",52,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,3000400,Acton,"Acton, MT",52,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,3000400,Acton,"Acton, MT",52,R,All Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,3000400,Acton,"Acton, MT",52,B,All Fixed Wireless,0.230769231,0.230769231,0.230769231,0,0.000000000,0
Total,Census Place,3000400,Acton,"Acton, MT",52,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,3000400,Acton,"Acton, MT",52,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,3000400,Acton,"Acton, MT",52,R,Licensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,3000400,Acton,"Acton, MT",52,B,Licensed Fixed Wireless,0.230769231,0.230769231,0.230769231,0,0,0
Total,Census Place,3000400,Acton,"Acton, MT",52,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,3000400,Acton,"Acton, MT",52,B,Other,0,0,0.000000000,0,0,0
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,All Wired,1.000000000,0.954954955,0.878378378,0.018018018,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,All Wired,1.000000000,0.954954955,0.878378378,0.018018018,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,Any Terrestrial,1.000000000,1.000000000,0.990990991,0.527027027,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,Any Terrestrial,1.000000000,1.000000000,0.990990991,0.536036036,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0.990990991,0.527027027,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0.990990991,0.536036036,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,Copper,1.000000000,0.954954955,0.878378378,0,0,0
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,Copper,1.000000000,0.954954955,0.878378378,0,0,0
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,Cable/Fiber,0.018018018,0.018018018,0.018018018,0.018018018,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,Cable/Fiber,0.018018018,0.018018018,0.018018018,0.018018018,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,Cable,0,0,0.000000000,0,0,0
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,Fiber,0.018018018,0.018018018,0.018018018,0.018018018,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,Fiber,0.018018018,0.018018018,0.018018018,0.018018018,0.018018018,0.018018018
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,3000700,Alberton,"Alberton, MT",222,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,3000700,Alberton,"Alberton, MT",222,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
