area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,R,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,B,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,R,All Fixed Wireless,1.000000000,1.000000000,0.981481481,0.944444444,0.740740741,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,B,All Fixed Wireless,1.000000000,0.981481481,0.981481481,0.944444444,0.740740741,0.000000000
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,R,Unlicensed Fixed Wireless,0.962962963,0.962962963,0.962962963,0.944444444,0.740740741,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,B,Unlicensed Fixed Wireless,0.962962963,0.962962963,0.962962963,0.944444444,0.740740741,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,R,Licensed Fixed Wireless,0.944444444,0.944444444,0.685185185,0,0,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,B,Licensed Fixed Wireless,0.962962963,0.277777778,0.166666667,0,0,0.000000000
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,1900235,Ackworth,"Ackworth, IA",54,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,1900370,Adair,"Adair, IA",512,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.697265625,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.697265625,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,R,All Wired,0.984375000,0.984375000,0.970703125,0.880859375,0.611328125,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,B,All Wired,0.984375000,0.984375000,0.970703125,0.880859375,0.611328125,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,R,Any Terrestrial,0.996093750,0.996093750,0.996093750,0.996093750,0.697265625,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.996093750,0.697265625,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,R,All Wired and Licensed Fixed Wireless,0.992187500,0.992187500,0.984375000,0.970703125,0.697265625,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.988281250,0.697265625,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,R,Copper,0.964843750,0.962890625,0.941406250,0.726562500,0,0.000000000
Total,Census Place,1900370,Adair,"Adair, IA",512,B,Copper,0.964843750,0.962890625,0.941406250,0.726562500,0,0
Total,Census Place,1900370,Adair,"Adair, IA",512,R,Cable/Fiber,0.611328125,0.611328125,0.611328125,0.611328125,0.611328125,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,B,Cable/Fiber,0.611328125,0.611328125,0.611328125,0.611328125,0.611328125,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,R,Cable,0,0,0,0,0.000000000,0
Total,Census Place,1900370,Adair,"Adair, IA",512,B,Cable,0.000000000,0,0,0,0,0
Total,Census Place,1900370,Adair,"Adair, IA",512,R,Fiber,0.611328125,0.611328125,0.611328125,0.611328125,0.611328125,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,B,Fiber,0.611328125,0.611328125,0.611328125,0.611328125,0.611328125,0.611328125
Total,Census Place,1900370,Adair,"Adair, IA",512,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1900370,Adair,"Adair, IA",512,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1900370,Adair,"Adair, IA",512,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1900370,Adair,"Adair, IA",512,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1900370,Adair,"Adair, IA",512,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1900370,Adair,"Adair, IA",512,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1900370,Adair,"Adair, IA",512,R,All Fixed Wireless,0.978515625,0.978515625,0.976562500,0.976562500,0.214843750,0
Total,Census Place,1900370,Adair,"Adair, IA",512,B,All Fixed Wireless,0.998046875,0.998046875,0.998046875,0.982421875,0.214843750,0
Total,Census Place,1900370,Adair,"Adair, IA",512,R,Unlicensed Fixed Wireless,0.500000000,0.500000000,0.500000000,0.498046875,0,0.000000000
Total,Census Place,1900370,Adair,"Adair, IA",512,B,Unlicensed Fixed Wireless,0.500000000,0.500000000,0.500000000,0.498046875,0,0.000000000
Total,Census Place,1900370,Adair,"Adair, IA",512,R,Licensed Fixed Wireless,0.912109375,0.912109375,0.908203125,0.908203125,0.214843750,0
