area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,Any Terrestrial,0.999713856,0.999523094,0.999451558,0.997043184,0.983093688,0.915110761
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,Any Terrestrial,0.999761547,0.999380022,0.998974652,0.991058016,0.977036984,0.655125545
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,All Wired and Licensed Fixed Wireless,0.999046188,0.998306984,0.998092377,0.995612466,0.976130863,0.892314662
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,All Wired and Licensed Fixed Wireless,0.998903117,0.998402365,0.997973150,0.983045998,0.967641939,0.518778167
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,Copper,0.791067554,0.508715454,0.419390991,0.047833655,0,0
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,Copper,0.791067554,0.508715454,0.419390991,0.047833655,0,0
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,Cable/Fiber,0.976130863,0.976130863,0.976130863,0.976130863,0.976130863,0.892314662
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,Cable/Fiber,0.968047309,0.968047309,0.968023464,0.967689630,0.967641939,0.518778167
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,Cable,0.942199013,0.942199013,0.942199013,0.942199013,0.942199013,0.434032000
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,Cable,0.942199013,0.942199013,0.942199013,0.942199013,0.942199013,0.434032000
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,Fiber,0.765791544,0.765791544,0.765791544,0.765791544,0.765696163,0.760164056
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,Fiber,0.169826168,0.169826168,0.169802323,0.169349262,0.162338746,0.152514486
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,All Fixed Wireless,0.979421513,0.968738823,0.968595751,0.789231466,0.302835205,0.302286763
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,All Fixed Wireless,0.988888094,0.945394282,0.927844147,0.634189379,0.303836707,0.302143692
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,Unlicensed Fixed Wireless,0.727209862,0.723990748,0.723418461,0.409256742,0.302596752,0.302286763
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,Unlicensed Fixed Wireless,0.726184515,0.722941555,0.722941555,0.408803682,0.302143692,0.302143692
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,Licensed Fixed Wireless,0.927534158,0.880845077,0.880821232,0.620931397,0.000238453,0
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,Licensed Fixed Wireless,0.953573217,0.810048406,0.766864583,0.392231204,0.001693016,0
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,R,Other,0.000000000,0,0,0,0,0
Nontribal,Census Place,4967440,Sandy,"Sandy, UT",41937,B,Other,0,0,0,0,0.000000000,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.994073612,0.994073612
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.996568933,0.996568933
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,All Wired,0.999064255,0.999064255,0.999064255,0.999064255,0.994073612,0.994073612
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,All Wired,0.999064255,0.999064255,0.999064255,0.999064255,0.996568933,0.996568933
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.994073612,0.994073612
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.996568933,0.996568933
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.994073612,0.994073612
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.996568933,0.996568933
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,Copper,0.436993138,0.410792265,0.309419838,0.051777916,0.000000000,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,Copper,0.436993138,0.410792265,0.309419838,0.051777916,0,0.000000000
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,Cable/Fiber,0.999064255,0.999064255,0.999064255,0.999064255,0.994073612,0.994073612
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,Cable/Fiber,0.999064255,0.999064255,0.999064255,0.999064255,0.996568933,0.996568933
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,Cable,0.024641298,0.024641298,0.024641298,0.024641298,0.000000000,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,Cable,0.024641298,0.024641298,0.024641298,0.024641298,0,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,Fiber,0.994073612,0.994073612,0.994073612,0.994073612,0.994073612,0.994073612
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,Fiber,0.996568933,0.996568933,0.996568933,0.996568933,0.996568933,0.996568933
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,All Fixed Wireless,1.000000000,1.000000000,1.000000000,0.937928883,0.000311915,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,All Fixed Wireless,1.000000000,1.000000000,1.000000000,0.888334373,0,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,Unlicensed Fixed Wireless,0.797878977,0.797878977,0.797878977,0.063006862,0.000311915,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,Unlicensed Fixed Wireless,0.797878977,0.797878977,0.797878977,0.062694947,0,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.936681223,0,0.000000000
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.886774797,0,0.000000000
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,R,Other,0,0,0,0.000000000,0,0
Nontribal,Census Place,4967660,Santa Clara,"Santa Clara, UT",3206,B,Other,0.000000000,0,0,0,0,0
