area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,1824286,Fortville,"Fortville, IN",2576,B,Unlicensed Fixed Wireless,0.017857143,0.017857143,0.017857143,0.000388199,0,0.000000000
Total,Census Place,1824286,Fortville,"Fortville, IN",2576,R,Licensed Fixed Wireless,0.911878882,0.174301242,0.174301242,0.147127329,0,0
Total,Census Place,1824286,Fortville,"Fortville, IN",2576,B,Licensed Fixed Wireless,0.991847826,0.302795031,0.229813665,0.089285714,0.000000000,0
Total,Census Place,1824286,Fortville,"Fortville, IN",2576,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,1824286,Fortville,"Fortville, IN",2576,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.990553753,0.753665621
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.991154738,0.105434288
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,All Wired,0.989937359,0.989937359,0.989937359,0.989929654,0.989929654,0.753665621
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,All Wired,0.990723262,0.990723262,0.990646213,0.990569163,0.990391950,0.105434288
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,Any Terrestrial,0.998705571,0.995192122,0.995192122,0.994945565,0.990553753,0.753665621
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,Any Terrestrial,0.998728686,0.996224583,0.995561959,0.993389168,0.991154738,0.105434288
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,All Wired and Licensed Fixed Wireless,0.995654418,0.995169008,0.995169008,0.994945565,0.990553753,0.753665621
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,All Wired and Licensed Fixed Wireless,0.997025896,0.996224583,0.995561959,0.993389168,0.991154738,0.105434288
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,Copper,0.037731052,0.033878586,0.001271314,0,0,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,Copper,0.032052517,0.028200051,0.008105588,0.000832133,0,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,Cable/Fiber,0.989929654,0.989929654,0.989929654,0.989929654,0.989929654,0.753665621
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,Cable/Fiber,0.990607688,0.990607688,0.990607688,0.990553753,0.990391950,0.105434288
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,Cable,0.978611109,0.978611109,0.978611109,0.978611109,0.978611109,0.049673696
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,Cable,0.978611109,0.978611109,0.978611109,0.978611109,0.978611109,0.049673696
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,Fiber,0.751885782,0.751885782,0.751885782,0.751885782,0.751885782,0.741961830
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,Fiber,0.072526524,0.072526524,0.072503409,0.071208981,0.068281107,0.057278464
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,All Fixed Wireless,0.945695640,0.671954818,0.671954818,0.585836794,0.180279997,0.000000000
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,All Fixed Wireless,0.957784678,0.663094147,0.646405264,0.418493378,0.162296686,0.000000000
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,Unlicensed Fixed Wireless,0.836601509,0.000030820,0.000030820,0,0,0.000000000
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,Unlicensed Fixed Wireless,0.836601509,0.000030820,0.000030820,0,0,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,Licensed Fixed Wireless,0.757610547,0.671931703,0.671931703,0.585836794,0.180279997,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,Licensed Fixed Wireless,0.773436477,0.663094147,0.646405264,0.418493378,0.162296686,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,1825000,Fort Wayne,"Fort Wayne, IN",129787,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,Any Technology,1.000000000,1.000000000,1.000000000,0.933333333,0.016666667,0.016666667
Total,Census Place,1825054,Foster,"Foster, IN",60,B,Any Technology,1.000000000,1.000000000,1.000000000,0.933333333,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,All Wired,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
Total,Census Place,1825054,Foster,"Foster, IN",60,B,All Wired,0,0,0,0,0.000000000,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,Any Terrestrial,0.900000000,0.500000000,0.500000000,0.016666667,0.016666667,0.016666667
Total,Census Place,1825054,Foster,"Foster, IN",60,B,Any Terrestrial,1.000000000,0.683333333,0.650000000,0.000000000,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,All Wired and Licensed Fixed Wireless,0.900000000,0.500000000,0.500000000,0.016666667,0.016666667,0.016666667
Total,Census Place,1825054,Foster,"Foster, IN",60,B,All Wired and Licensed Fixed Wireless,1.000000000,0.683333333,0.650000000,0,0,0.000000000
Total,Census Place,1825054,Foster,"Foster, IN",60,R,Copper,0,0,0.000000000,0,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,B,Copper,0,0.000000000,0,0,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,Cable/Fiber,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
Total,Census Place,1825054,Foster,"Foster, IN",60,B,Cable/Fiber,0,0.000000000,0,0,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,1825054,Foster,"Foster, IN",60,B,Cable,0,0,0,0,0.000000000,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,Fiber,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
Total,Census Place,1825054,Foster,"Foster, IN",60,B,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,All Satellite,1.000000000,1.000000000,1.000000000,0.933333333,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,B,All Satellite,1.000000000,1.000000000,1.000000000,0.933333333,0,0.000000000
Total,Census Place,1825054,Foster,"Foster, IN",60,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,NGSO Satellite,0.933333333,0.933333333,0.933333333,0.933333333,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,B,NGSO Satellite,0.933333333,0.933333333,0.933333333,0.933333333,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,All Fixed Wireless,0.883333333,0.483333333,0.483333333,0.000000000,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,B,All Fixed Wireless,1.000000000,0.683333333,0.650000000,0,0.000000000,0
Total,Census Place,1825054,Foster,"Foster, IN",60,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,1825054,Foster,"Foster, IN",60,R,Licensed Fixed Wireless,0.883333333,0.483333333,0.483333333,0,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,B,Licensed Fixed Wireless,1.000000000,0.683333333,0.650000000,0,0,0.000000000
Total,Census Place,1825054,Foster,"Foster, IN",60,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,1825054,Foster,"Foster, IN",60,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,All Wired,0.994475138,0.994475138,0.994475138,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,All Wired,0.994475138,0.994475138,0.994475138,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,Any Terrestrial,0.994475138,0.994475138,0.994475138,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,All Wired and Licensed Fixed Wireless,0.994475138,0.994475138,0.994475138,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,Copper,0.726519337,0.726519337,0.281767956,0,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,Copper,0.088397790,0.088397790,0.077348066,0,0,0.000000000
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,Cable/Fiber,0.994475138,0.994475138,0.994475138,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,Cable/Fiber,0.994475138,0.994475138,0.994475138,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,Cable,0.994475138,0.994475138,0.994475138,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,Cable,0.994475138,0.994475138,0.994475138,0.994475138,0.994475138,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,Fiber,0,0,0,0,0.000000000,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,All Fixed Wireless,0.759668508,0.759668508,0.759668508,0.290055249,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,All Fixed Wireless,0.853591160,0.853591160,0.853591160,0.240331492,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,Licensed Fixed Wireless,0.759668508,0.759668508,0.759668508,0.290055249,0.000000000,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,Licensed Fixed Wireless,0.853591160,0.853591160,0.853591160,0.240331492,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,1825090,Fountain City,"Fountain City, IN",362,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.858422939,0.858422939
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.143369176,0.143369176
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,All Wired,0.973118280,0.972222222,0.858422939,0.858422939,0.858422939,0.858422939
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,All Wired,0.982974910,0.969534050,0.143369176,0.143369176,0.143369176,0.143369176
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.858422939,0.858422939
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.143369176,0.143369176
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.858422939,0.858422939
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.143369176,0.143369176
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,Copper,0.956989247,0.942652330,0,0,0,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,Copper,0.956989247,0.942652330,0,0,0,0.000000000
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,Cable/Fiber,0.858422939,0.858422939,0.858422939,0.858422939,0.858422939,0.858422939
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,Cable/Fiber,0.143369176,0.143369176,0.143369176,0.143369176,0.143369176,0.143369176
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,Cable,0.000000000,0,0,0,0,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,Cable,0,0,0,0,0.000000000,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,Fiber,0.858422939,0.858422939,0.858422939,0.858422939,0.858422939,0.858422939
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,Fiber,0.143369176,0.143369176,0.143369176,0.143369176,0.143369176,0.143369176
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,All Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,All Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,Unlicensed Fixed Wireless,1.000000000,0.094982079,0.064516129,0,0,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,Unlicensed Fixed Wireless,1.000000000,0.094982079,0.064516129,0,0,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,1825180,Fowler,"Fowler, IN",1116,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,All Wired,0.955223881,0.955223881,0.932835821,0.932835821,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,All Wired,0.932835821,0.932835821,0.932835821,0.932835821,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,Copper,0.738805970,0.738805970,0.022388060,0,0,0.000000000
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,Copper,0.037313433,0.037313433,0,0,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,Cable/Fiber,0.932835821,0.932835821,0.932835821,0.932835821,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,Cable/Fiber,0.932835821,0.932835821,0.932835821,0.932835821,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,Cable,0.932835821,0.932835821,0.932835821,0.932835821,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,Cable,0.932835821,0.932835821,0.932835821,0.932835821,0.932835821,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,All Fixed Wireless,0.992537313,0.992537313,0.992537313,0.962686567,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,All Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,Unlicensed Fixed Wireless,0.097014925,0.097014925,0.097014925,0,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,Unlicensed Fixed Wireless,0.097014925,0.097014925,0.097014925,0,0,0.000000000
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,Licensed Fixed Wireless,0.992537313,0.992537313,0.992537313,0.962686567,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,1825198,Fowlerton,"Fowlerton, IN",134,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.995798319,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.995798319,0.002100840
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,All Wired,0.995798319,0.995798319,0.995798319,0.995798319,0.995798319,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,All Wired,0.995798319,0.995798319,0.995798319,0.995798319,0.995798319,0.002100840
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,Any Terrestrial,1.000000000,0.995798319,0.995798319,0.995798319,0.995798319,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.995798319,0.995798319,0.002100840
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,All Wired and Licensed Fixed Wireless,0.995798319,0.995798319,0.995798319,0.995798319,0.995798319,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.995798319,0.995798319,0.002100840
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,Copper,0.424369748,0.405462185,0.300420168,0,0,0.000000000
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,Copper,0.424369748,0.405462185,0.300420168,0,0,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,Cable/Fiber,0.995798319,0.995798319,0.995798319,0.995798319,0.995798319,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,Cable/Fiber,0.995798319,0.995798319,0.995798319,0.995798319,0.995798319,0.002100840
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,Cable,0.995798319,0.995798319,0.995798319,0.995798319,0.995798319,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,Cable,0.995798319,0.995798319,0.995798319,0.995798319,0.995798319,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,Fiber,0.002100840,0.002100840,0.002100840,0.002100840,0,0.000000000
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,Fiber,0.004201681,0.004201681,0.004201681,0.004201681,0.002100840,0.002100840
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,All Fixed Wireless,1.000000000,0.033613445,0,0,0.000000000,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,All Fixed Wireless,1.000000000,0.176470588,0.176470588,0,0.000000000,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,Unlicensed Fixed Wireless,1.000000000,0.033613445,0,0,0,0.000000000
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,Unlicensed Fixed Wireless,1.000000000,0,0,0,0.000000000,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,Licensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,Licensed Fixed Wireless,0.176470588,0.176470588,0.176470588,0,0,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,1825288,Francesville,"Francesville, IN",476,B,Other,0,0,0.000000000,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,All Wired,0.844827586,0.844827586,0.541379310,0,0,0.000000000
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,All Wired,0.041379310,0.041379310,0.027586207,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,Any Terrestrial,0.972413793,0.972413793,0.865517241,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,Any Terrestrial,0.993103448,0.979310345,0.927586207,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,All Wired and Licensed Fixed Wireless,0.910344828,0.903448276,0.865517241,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,All Wired and Licensed Fixed Wireless,0.972413793,0.927586207,0.927586207,0,0.000000000,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,Copper,0.844827586,0.844827586,0.541379310,0,0,0.000000000
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,Copper,0.041379310,0.041379310,0.027586207,0.000000000,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,Cable/Fiber,0,0.000000000,0,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,Cable/Fiber,0,0,0,0,0.000000000,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,Cable,0,0,0,0,0.000000000,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,Cable,0,0.000000000,0,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,Fiber,0,0,0.000000000,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1825306,Francisco,"Francisco, IN",290,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
